Entity,Year,UDel_temp_popweight,UDel_max,UDel_min,UDel_var,UDel_mean,UDel_mean_2,UDel_prcp_max,UDel_prcp_min,UDel_prcp_var,UDel_prcp_mean,UDel_prcp_mean_2,UDel_precip_popweight
Estonia,2003,5.2800000000,18.9785335800,-8.0020727380,75.7242285100,5.2930650180,28.0165372900,9.5276412840,1.3823886730,6.4358682100,5.1005006650,26.0151070300,618.2000000000
Estonia,2004,5.6300000000,17.0678704700,-7.5516981010,68.3623581900,5.6315168010,31.7139814800,13.9376138100,1.4516841730,13.9013013500,6.2863195450,39.5178134200,743.6300000000
Estonia,2005,5.6700000000,18.2020339600,-6.7698988440,78.1646439700,5.6853741750,32.3234795100,11.5191955900,0.8225939410,8.8369096170,4.3878220590,19.2529824200,531.3000000000
Estonia,2006,6.2600000000,18.7062861500,-8.8120998810,89.3606395400,6.3093852320,39.8083420100,8.2289023840,1.2540548820,3.3600860330,3.2521548740,10.5765113300,385.5300000000
Estonia,2007,6.4400000000,18.0273013500,-9.6247493860,71.4687785100,6.5084566880,42.3600084700,6.7074072960,1.5788064520,3.0863996720,4.2284984570,17.8801992000,499.5000000000
Estonia,2008,6.8500000000,16.3118572200,-1.2461315600,42.9362627000,6.9145096890,47.8104442400,11.1902974900,1.6018218480,5.9374699720,4.9145369170,24.1526731100,575.0300000000
Estonia,2009,5.6300000000,16.8515272400,-4.9911343210,67.4718417400,5.6892266400,32.3672997600,11.6292272800,0.8175471620,13.3366847900,5.8077450140,33.7299021500,705.5200000000
Estonia,2010,4.6200000000,21.7803141100,-12.9032178200,124.0866754000,4.6827004730,21.9276837200,9.5319942570,2.5207245290,4.7171881510,5.9188226440,35.0324614900,706.7100000000
Estonia,2011,,20.2252700500,-10.8581414800,89.6394014100,6.5589486260,43.0198070800,10.9353169600,1.4078176820,9.2675662580,5.4064025950,29.2291890200,
Estonia,2012,,17.8793585300,-9.8659347070,85.1283464600,5.0063932310,25.0639731800,10.2776874600,3.9003322530,3.3137078080,6.9817150400,48.7443449000,
Estonia,2013,,17.6746648000,-7.0528815950,82.9574431100,6.3239260930,39.9920412300,8.6340165490,1.0415250280,4.6087914210,4.6304583660,21.4411446800,
Eritrea,1993,22.1200000000,24.6245859300,19.2952253300,3.2806208330,22.0926102900,488.0834295000,10.6002832600,0.5073123320,8.9266145870,3.7740140330,14.2431819200,453.6300000000
Eritrea,1994,22.6300000000,25.5639697600,19.9521576800,3.2285669510,22.5789731200,509.8100274000,17.6497856400,0.3222723710,32.1051923100,4.4463526290,19.7700517000,534.5600000000
Eritrea,1995,23.1400000000,26.0729210900,20.9622719400,2.9111983370,23.1057793200,533.8770380000,13.0237278700,0.6722966260,16.0549170000,3.6651345990,13.4332116300,440.7500000000
Eritrea,1996,22.9000000000,24.9034678900,18.3270903600,3.3916024960,22.8408610100,521.7049316000,4.9583929850,0.8638184860,2.0217339220,2.6498363380,7.0216326180,318.5800000000
Eritrea,1997,23.1600000000,25.7619012400,20.1304311600,3.3749417200,23.0302914000,530.3943219000,16.6007326400,1.1056173510,20.1798094400,4.5318688160,20.5378349700,545.1200000000
Eritrea,1998,23.3800000000,26.7069726600,20.1008653100,4.1702274120,23.3442008300,544.9517125000,21.8197074500,0.5149651830,39.0013767300,4.2156437200,17.7716519700,506.9100000000
Eritrea,1999,23.3800000000,27.0831415500,20.7948525300,3.6461737610,23.4489379000,549.8526884000,14.0615589100,0.2445131910,19.8028845800,3.2459458480,10.5361644500,391.0100000000
Eritrea,2000,23.2500000000,25.8171119500,20.3348162000,3.5245895680,23.0986685900,533.5484907000,17.9404102400,0.8351938550,23.6874825900,3.8718029440,14.9908580400,485.0500000000
Eritrea,2001,23.1800000000,25.7032269300,20.0657540500,3.5027705260,23.1578708700,536.2869830000,14.2919573400,1.1375165740,20.9085148000,3.7607454450,14.1432063100,667.7800000000
Eritrea,2002,23.7100000000,26.2060231000,19.4690790000,3.7941579990,23.6200027300,557.9045289000,12.7760889200,1.1767088970,17.1698227000,3.9250755870,15.4062183600,508.4500000000
Eritrea,2003,23.5800000000,27.0412206100,21.0497000900,2.7754939470,23.4646639700,550.5904551000,14.4274015000,0.6766200460,24.0321775800,3.9928957060,15.9432161200,485.6300000000
Eritrea,2004,23.4700000000,26.7140078900,20.1599363700,3.8892782560,23.3282293800,544.2062862000,10.6144794700,0.8818727550,9.9181410260,3.4294663150,11.7612392000,413.3500000000
Eritrea,2005,23.5100000000,25.8798069400,19.6711509100,3.0192460310,23.3907574000,547.1275316000,14.5147488700,0.7935915660,24.4912856700,4.2006273820,17.6452704100,492.9200000000
Eritrea,2006,23.1600000000,25.9124675200,19.4073804400,3.8608243090,23.2181350200,539.0817939000,15.0681972900,1.0610622160,18.0198381700,3.8491696890,14.8161072900,537.3000000000
Eritrea,2007,21.7000000000,24.7333467000,19.0360757100,2.2509315510,21.7244163500,471.9502656000,17.6065203100,0.4780708500,33.9913938400,4.5178863080,20.4112967000,536.4300000000
Eritrea,2008,23.4300000000,25.4849877800,20.5121390200,2.9867095560,23.3007996100,542.9272625000,10.4458722600,1.0145571290,10.1868849800,3.4344845760,11.7956843000,415.9700000000
Eritrea,2009,24.0800000000,26.9841078700,20.9915678800,3.8849675790,23.9626499000,574.2085903000,10.3909111800,0.7968707240,11.0812559100,2.9391879260,8.6388256630,352.1500000000
Eritrea,2010,24.0700000000,26.4102000900,21.3236885300,2.7870618760,23.9147884400,571.9171062000,11.4640343800,1.1932577630,13.1764948300,3.4017383800,11.5718240000,403.2100000000
Eritrea,2011,,26.3646884400,19.5853323200,3.7770754640,23.4213324400,548.5588130000,9.4316409650,0.6722929360,9.1540834930,2.9258760500,8.5607506590,
Eritrea,2012,,26.7038936900,20.9591965200,2.7910453320,23.5607305100,555.1080222000,15.9433053500,0.4699506350,30.4464347700,4.1029983880,16.8345957700,
Eritrea,2013,,26.5839415800,20.7902940900,3.5326517830,23.7486414600,563.9979711000,13.0208596300,0.6527975060,14.4986034000,3.0554281520,9.3356411900,
Ethiopia,1960,18.6200000000,20.2433902300,17.4751703000,0.7651137680,18.6173409500,346.6053842000,23.0492800800,1.1519920810,62.7366738500,9.4320275920,88.9631445000,1142.5400000000
Ethiopia,1961,18.8700000000,20.8089933900,16.9283156100,1.5659086700,18.6143181400,346.4928399000,25.0405396800,0.6085897890,56.8409179200,10.7353804300,115.2483930000,1300.3300000000
Ethiopia,1962,19.2300000000,21.1312320600,17.6485819700,1.4360228010,18.8856372500,356.6672944000,24.2009693000,0.4860990650,61.1515405700,9.0193353330,81.3484098600,1088.4200000000
Ethiopia,1963,19.1800000000,20.4544354800,17.7312355100,0.6841512900,19.0093519700,361.3554622000,23.9298800900,1.7281185190,57.8588067600,10.0440292200,100.8825230000,1208.9700000000
Ethiopia,1964,18.6700000000,21.0067323500,16.5986308500,1.9331521360,18.6964107400,349.5557746000,28.5368282600,1.4051166840,80.8394676900,10.8449039100,117.6119407000,1287.1200000000
Ethiopia,1965,18.8900000000,20.6397333900,17.3169704400,1.1054112680,18.7607486600,351.9656901000,21.9373769900,0.6900192800,46.9125594200,8.3849861770,70.3079931800,1006.2700000000
Ethiopia,1966,19.0100000000,20.8039510000,17.0540873100,1.1394104030,18.8712984200,356.1259040000,24.9835242500,0.3674635490,56.4548861600,9.7218655440,94.5146696500,1162.6300000000
Ethiopia,1967,18.6000000000,20.0111867400,16.4831400000,1.4403793930,18.4621489600,340.8509441000,24.0691515900,0.3117165070,59.7713925600,10.4655400400,109.5275284000,1254.2100000000
Ethiopia,1968,18.6000000000,19.9765737000,17.5322771500,0.6082249380,18.4542858900,340.5606678000,23.8703467500,0.5161362100,54.2711315600,9.5006824660,90.2629673100,1134.3100000000
Ethiopia,1969,19.1300000000,20.4574314100,17.7293232700,0.7835412460,18.9649014300,359.6674864000,23.5208712100,0.4335712530,49.5437141300,9.6223143980,92.5889343700,1152.9600000000
Ethiopia,1970,19.1600000000,20.9226552400,16.9034098200,1.7380388630,18.9667949900,359.7393122000,24.7717958600,0.4385952910,63.5004043500,9.9603864820,99.2092988600,1203.0200000000
Ethiopia,1971,18.5300000000,20.3952447900,16.3133006800,1.3241284720,18.4703101500,341.1523571000,22.5360331100,0.2306826800,56.7910246400,9.2014395750,84.6664902500,1106.6000000000
Ethiopia,1972,19.0300000000,20.2129014100,18.1005004300,0.5734913490,18.9831853700,360.3613267000,20.2918032500,0.8893761570,38.1623020400,8.6924580370,75.5588267300,1040.9100000000
Ethiopia,1973,19.3700000000,21.9238461100,16.1699022400,2.6863155890,19.1800137200,367.8729262000,25.1696991300,0.6634219040,79.4031160600,9.1141774620,83.0682308000,1097.0000000000
Ethiopia,1974,18.6200000000,20.4088869500,16.5181616100,1.2373642440,18.3414358400,336.4082687000,23.0746618400,0.5396973680,75.9213523400,9.2325506460,85.2399914300,1108.0300000000
Ethiopia,1975,18.4800000000,20.1928594800,16.6253911300,1.5771195550,18.3754898300,337.6586263000,24.2299743400,1.1954934560,75.0453042000,9.3965184810,88.2945595600,1123.2100000000
Ethiopia,1976,18.7200000000,19.7974578500,17.4059377300,0.7278531890,18.5154605300,342.8222788000,22.0495630900,0.9147717820,51.4313377900,9.3924146650,88.2174532400,1125.8800000000
Ethiopia,1977,18.9200000000,20.1863271000,17.2682721400,0.9220805750,18.6617529400,348.2610227000,23.2259422800,1.3210534580,54.3895596600,10.5195794500,110.6615519000,1260.0700000000
Ethiopia,1978,18.7600000000,20.4503225900,17.3006290200,1.1720513040,18.5914654600,345.6425879000,21.6678665100,0.6647731530,46.5665266200,9.2850978750,86.2130425500,1116.1600000000
Ethiopia,1979,19.1800000000,20.5368405600,17.7348613800,0.8905711300,18.9659845600,359.7085704000,21.8164155500,1.0775794940,44.5233920600,9.4651749090,89.5895360600,1136.3500000000
Ethiopia,1980,19.5000000000,20.9182306300,17.4148767500,1.3385505330,19.2481656100,370.4918793000,21.4579737100,0.4743641100,53.1255782300,8.8552403420,78.4152815100,1065.8800000000
Ethiopia,1981,18.9100000000,20.1933088300,17.1439079700,1.0585219700,18.7760133100,352.5386758000,26.6528506600,0.3550554150,81.4916534400,9.7648259850,95.3518265300,1173.7700000000
Ethiopia,1982,19.0600000000,20.1357694900,17.7808966600,0.7706595790,18.9521423000,359.1836979000,21.7306469500,2.0324222020,32.1406630300,9.5782216760,91.7423304700,1155.0800000000
Ethiopia,1983,19.2100000000,20.8116453400,17.2552715500,1.5507788450,19.1596271700,367.0913133000,24.6655283600,0.5632292550,58.6514260300,9.8381702980,96.7895948200,1184.6400000000
Ethiopia,1984,18.8200000000,21.3690176200,17.3105892300,1.5511028790,18.7792337800,352.6596213000,18.3295020300,0.2617302800,47.9731334000,7.4471369650,55.4598489800,893.3200000000
Ethiopia,1985,18.7000000000,20.2030969400,17.5528554600,0.7081488600,18.4053866100,338.7582561000,22.8987727000,0.7268116710,61.9521552100,8.9284007130,79.7163393000,1075.7600000000
Ethiopia,1986,18.9300000000,20.6551059000,17.7501977000,0.9233098910,18.8655042800,355.9072519000,19.7893472400,0.4991288250,47.6122531100,8.1778919720,66.8779171000,985.5400000000
Ethiopia,1987,19.5100000000,20.4966109800,18.5098744900,0.3463781350,19.4826928200,379.5753196000,18.6768527000,0.6869813060,40.0357650900,8.6281583170,74.4451159500,1031.1100000000
Ethiopia,1988,19.2000000000,21.2727319500,17.0046824900,2.0146292780,19.3209149400,373.2977540000,25.4570890400,0.5035945080,76.2112053500,9.6215812470,92.5748257000,1166.8200000000
Ethiopia,1989,18.6300000000,19.3593732400,17.0800576300,0.5183216840,18.4519039900,340.4727608000,21.7544049500,1.2980184250,47.9402697600,9.6535452180,93.1909352700,1159.8400000000
Ethiopia,1990,19.0200000000,20.5690617800,17.4923438700,0.8455403780,18.9569617300,359.3663980000,21.3100957300,0.6129385140,50.1668801900,8.8008264940,77.4545469800,1065.4400000000
Ethiopia,1991,19.2600000000,20.7907571600,17.7654437400,0.9918180590,19.2140362800,369.1791901000,21.2831604100,1.3677129600,43.9005291000,8.5257958450,72.6891947900,1023.1800000000
Ethiopia,1992,19.1900000000,21.1913694700,17.3786489700,1.8921849270,19.0940811700,364.5839356000,24.4909942500,2.1043174920,45.4875479800,9.4468607750,89.2431785000,1134.2800000000
Ethiopia,1993,18.8400000000,20.0676779300,17.0319616800,0.7619149010,18.7778698000,352.6083941000,20.2275091000,0.3594830560,48.2415811500,9.7707484830,95.4675259200,1173.7700000000
Ethiopia,1994,19.3600000000,21.5590222700,17.5797501600,1.3044534420,19.2546087600,370.7399583000,24.1990374600,0.4414940830,64.9293478600,8.6623766220,75.0367687300,1060.4800000000
Ethiopia,1995,19.7800000000,21.2261243700,18.2980382000,0.9519438250,19.7199411700,388.8760798000,21.3450008600,0.2559536030,50.6125014900,8.7258617620,76.1406634900,1083.9900000000
Ethiopia,1996,19.4700000000,20.9144823200,17.8241448400,0.9222459350,19.4354018100,377.7348435000,21.0523466200,1.2008033780,52.7492037600,10.2533202300,105.1305758000,1249.2800000000
Ethiopia,1997,19.7100000000,21.0917971700,18.1430149400,0.8670530680,19.5645438400,382.7713758000,19.4851669000,0.4699510770,41.8854852000,9.9419902060,98.8431692500,1202.9600000000
Ethiopia,1998,19.7300000000,22.5137765100,17.4174309400,1.8318224090,19.7070364100,388.3672842000,25.0391159800,0.3430943620,63.5546344600,10.1646306100,103.3197155000,1231.1800000000
Ethiopia,1999,19.5500000000,21.5766946900,17.4970541600,2.6835162690,19.4865855400,379.7270160000,21.4804996500,0.5728317700,53.8526396900,8.2370550000,67.8490750700,987.0300000000
Ethiopia,2000,19.4200000000,21.2494664700,17.6235964700,1.3585974590,19.3310626300,373.6899824000,23.5192528000,0.4109485620,52.6864867500,9.6575425630,93.2681283500,1155.8500000000
Ethiopia,2001,19.4800000000,21.1481889100,18.1133614500,0.8019534310,19.3642991000,374.9760798000,25.2046354200,0.7219639960,62.0076687500,9.2784664320,86.0899393400,1146.8900000000
Ethiopia,2002,19.8900000000,21.4022261100,18.2568929300,0.8504755830,19.6304054600,385.3528185000,18.5213499800,1.0364402580,34.8143471200,7.7930076940,60.7309689300,936.3400000000
Ethiopia,2003,19.7400000000,21.9530161600,17.7582168000,1.7517123500,19.6330942500,385.4583900000,19.9856919200,1.2286362980,49.5402018300,8.8069646270,77.5626259500,1050.6400000000
Ethiopia,2004,19.7100000000,21.5302880800,18.3391836700,1.0223741650,19.5675559100,382.8892443000,21.3338665400,1.3390067570,49.1504159600,9.1404759730,83.5483010200,1091.4800000000
Ethiopia,2005,19.8200000000,21.4150550400,17.5788180600,1.4509672140,19.5961548100,384.0092832000,23.5771938800,0.2242439330,65.9162373400,9.9411528690,98.8265203700,1188.2900000000
Ethiopia,2006,19.9600000000,21.4416536900,18.0606185700,1.3223134970,19.9024940600,396.1092698000,23.7743119600,0.6511087240,53.3973897000,9.9634117520,99.2695737400,1203.0200000000
Ethiopia,2007,19.5300000000,21.2509212200,18.2899058900,0.8874256950,19.4506106600,378.3262549000,24.5627920100,0.3709000010,74.5937457400,9.4810542360,89.8903894300,1145.7900000000
Ethiopia,2008,19.5400000000,20.8691808700,18.1769460800,0.7108736150,19.4301135400,377.5293121000,22.3925011200,1.0297004760,50.9208384100,9.2836180250,86.1855636400,1123.2900000000
Ethiopia,2009,20.0800000000,21.5275632300,18.5386837500,1.1444964500,20.0255847200,401.0240435000,27.1740375300,0.9682668050,58.8745246600,9.0033906980,81.0610440700,1075.7900000000
Ethiopia,2010,19.8100000000,20.7829518700,18.2571739100,0.8154208970,19.4855543100,379.6868266000,20.6886713200,1.2810719860,44.0947419200,9.8321615850,96.6714014300,1145.0600000000
Ethiopia,2011,,21.8703056400,18.1045870800,1.0936430470,19.6375023000,385.6314967000,23.1299251500,0.5263900720,68.0276029200,9.6071055860,92.2964777400,
Ethiopia,2012,,21.3144717900,18.2767100300,0.9304502460,19.4736473600,379.2229414000,33.2294429400,0.4815823530,91.3127644800,9.4892659310,90.0461679000,
Ethiopia,2013,,21.6361248500,18.2806924300,1.4351875290,19.8397136600,393.6142382000,21.4177380300,0.2897753740,44.1655860000,8.6039115370,74.0272937400,
France,1960,10.8800000000,17.8844011200,3.0730626630,29.4803709400,10.8871618200,118.5302926000,15.7176621700,2.1418663840,11.1279558600,7.9562355170,63.3016836000,950.1700000000
France,1961,11.5700000000,18.7327453800,3.4810890480,30.5784562200,11.6141681100,134.8889008000,9.8162065220,0.9071470590,7.1973532070,5.9384325010,35.2649805700,713.5300000000
France,1962,9.9100000000,18.7314969900,1.1662837960,37.5771505000,9.9552337340,99.1066787000,9.1533627670,1.8568001520,4.0174174610,5.6905107560,32.3819126700,683.2300000000
France,1963,9.4800000000,18.8162244600,-1.9910143100,49.2090699800,9.5280774110,90.7842591400,12.5623907000,2.7685658500,9.9135722230,6.5470799770,42.8642562300,794.1800000000
France,1964,10.6800000000,19.7982523500,1.0760122620,42.1835562700,10.6891255600,114.2574053000,8.5249787680,2.0995175360,3.2626806500,5.5157324610,30.4233045800,673.5400000000
France,1965,10.1100000000,17.3159126500,1.4609747570,29.7138718900,10.1855876900,103.7461965000,13.8128697900,1.3782250180,12.7701486100,7.7932719730,60.7350880500,936.6900000000
France,1966,10.9400000000,17.4437138700,2.2373708170,30.2706863000,11.0048533500,121.1067973000,13.6891701500,3.3014761640,8.9026498090,7.6333263810,58.2676716400,910.6300000000
France,1967,10.8200000000,20.1240457500,2.6500265270,33.8931202800,10.8993077500,118.7949095000,8.7535974290,3.0791706160,3.8614650380,5.7456783340,33.0128195100,698.5800000000
France,1968,10.3700000000,18.0323419600,2.7093721580,31.9391046900,10.4713447800,109.6490615000,10.6480240300,3.8361632160,3.5498941160,6.9679646500,48.5525313600,840.8600000000
France,1969,10.4300000000,19.4947034700,0.9364452100,38.9988205600,10.5416371400,111.1261135000,9.8945216650,2.0758478560,4.1834349430,6.5010885450,42.2641522700,784.0700000000
France,1970,10.5300000000,18.5802224300,2.3803153910,38.0035677400,10.6295874100,112.9881285000,10.8701234400,3.3050699490,4.3350307000,6.3859124140,40.7798773600,777.1600000000
France,1971,10.6400000000,19.9831585400,3.2147227820,38.8897446100,10.7425048800,115.4014110000,8.5325208590,2.4392072430,5.1967279300,5.7476899540,33.0359398100,696.7000000000
France,1972,10.2700000000,18.3937587700,3.2414183310,23.9651045500,10.3939932100,108.0350949000,9.0834481480,4.4162296780,2.3590294880,6.5134287640,42.4247542700,783.1200000000
